"ID";"cf_name";"cf_place_name";"cf_custom_place_name";"cf_custom_x_coordinate";"cf_custom_y_coordinate";"cf_custom_region_vague";"cf_excavation_name";"cf_excavation";"cf_excavation_start";"cf_excavation_end";"cf_single_find";"cf_hoard";"cf_start_year";"cf_end_year";"cf_vague";"cf_num_coins_found";"cf_id_relevant_coins";"cf_publication_ref";"cf_user";"cf_comment";"cf_date_entered";"Region";"Tag_ID";"Dataset_IDs"
13435;"Lugo";;;43,0063;-7,557;0;;0;1945;1946;1;0;711;717;0;1;"IBR-DY-11";"Cebreiro Ares 2018";"DavidYoon";;"4/21/2022";"Spain";;1
13436;"near Ronda";;;36,746111;-5,161111;2;;0;;;1;0;698;711;0;2;"IBR-DY-12";"Gaillard 1854";"DavidYoon";;"4/21/2022";"Spain";;1
13437;"Sagunto";;;39,6757;-0,2774;2;;0;;;1;0;703;706;0;1;"IBR-DY-13";"Balaguer 1976";"DavidYoon";;"4/21/2022";"Spain";;1
13438;"Setúbal";;;38,524306;-8,892611;1;;0;;;1;0;717;717;0;1;"IBR-DY-14";"Mateu y Llopis 1954";"DavidYoon";;"4/21/2022";"Portugal";;1
13439;"Sevilla";;;37,39;-5,99;2;;0;;;1;0;650;700;0;1;"IBR-DY-15";"Gaillard 1854";"DavidYoon";;"4/21/2022";"Spain";;1
13440;"Vale de Açor, Mértola";;;37,79194;-7,85413;0;;0;1954;1954;0;1;717;1146;0;91;"IBR-DY-16";"Balaguer 1976";"DavidYoon";"Scattered hoard of more than 91 coins, mostly Almoravid and Taifa; the one transitional dinar may not be genuinely associated with the later coins.";"4/21/2022";"Portugal";;1
13441;"near Écija";;;37,533333;-5,083333;1;;0;;;0;1;710;713;0;4;"IBR-DY-17";"Pliego 2001";"DavidYoon";;"4/21/2022";"Spain";;1
13442;"near La Carolina";;;38,266667;-3,616667;1;;0;;;1;0;713;713;0;1;"IBR-DY-18";"González and Martínez 2017";"DavidYoon";;"4/21/2022";"Spain";;1
13443;"near Los Villares de Andújar";;;38,030217;-4,0224375;1;;0;;;1;0;712;712;0;1;"IBR-DY-19";"González and Martínez 2017";"DavidYoon";;"4/21/2022";"Spain";;1
13444;"Los Villares de Andújar";;;38,030217;-4,0224375;0;;0;;;1;0;712;714;0;1;"IBR-DY-20";"González and Martínez 2017";"DavidYoon";;"4/21/2022";"Spain";;1
13445;"near Jabalquinto";;;38,016667;-3,716667;1;;0;;;1;0;711;713;0;1;"IBR-DY-21";"González and Martínez 2017";"DavidYoon";;"4/21/2022";"Spain";;1
13446;"Castell de la Vilavella (La Vilavella, Castelló)";;;39,86238;-0,187766;0;;0;;;1;0;-221;1249;0;46;"IBR-DY-22";"Gomis 1993";"DavidYoon";;"4/21/2022";"Spain";;1
13447;"Benicató (Nules, Castelló)";;;39,8329431;-0,14602;0;;0;;;1;0;-127;395;0;31;"IBR-DY-23";"Gomis 1993";"DavidYoon";;"4/21/2022";"Spain";;1
13448;"El Secanet (La Vilavella, Castelló)";;;39,851384;-0,183333;0;;0;;;1;0;14;1100;0;8;"IBR-DY-24";"Gomis 1993";"DavidYoon";;"4/21/2022";"Spain";;1
13449;"Camino de Torre Motxa (Nules, Castelló)";;;39,84244;-0,170113;0;;0;;;1;0;-150;353;0;10;"IBR-DY-25";"Gomis 1993";"DavidYoon";;"4/21/2022";"Spain";;1
13450;"Garraf (Barcelona)";;;41,252778;1,901667;0;;0;1954;1954;0;1;696;745;0;176;"IBR-DY-26";"Mateu y Llopis 1954";"DavidYoon";"Hoard originally contained at least 200 coins; partially dispersed before recording.";"4/21/2022";"Spain";;1
13451;"Carmona";;;37,466;-5,565;0;;0;1907;1907;0;1;698;753;0;146;"IBR-DY-27";"Canto and Martín 2011-12";"DavidYoon";"Hoard originally contained at least 200 coins; partially dispersed before recording.";"4/21/2022";"Spain";;1
13452;"Azanuy";;;41,966667;0,3;1;;0;1912;1913;0;1;705;732;0;6;"IBR-DY-28";"Codera 1913";"DavidYoon";"Hoard originally contained around a dozen coins, of which Codera obtained six for study.";"4/21/2022";"Spain";;1
13453;"Yecla";;;38,616669;-1,116669;1;;0;1850;1880;0;1;709;725;0;5;"IBR-DY-29";"Codera 1913";"DavidYoon";"Hoard of unknown size from which Codera obtained five coins for study.";"4/21/2022";"Spain";;1
13454;"Alcaudete (Jaén)";;;37,583333;-4,1;1;;0;;;0;1;698;733;0;14;"IBR-DY-30";"Cano Ávila 1989";"DavidYoon";;"4/21/2022";"Spain";;1
13455;"Montillana-Iznalloz (Granada)";;;37,48;-3,565;1;;0;1972;1972;0;1;698;753;0;87;"IBR-DY-31";"Morgenstern 1980";"DavidYoon";"Hoard originally contained 891 coins, of which Morgenstern obtained 87 for study.";"4/21/2022";"Spain";;1
13456;"Relleu";;;38,587222;-0,311389;1;;0;;;0;1;711;912;0;27;"IBR-DY-32";"Doménech 2003";"DavidYoon";;"4/21/2022";"Spain";;1
13457;"near Tibi";;;38,533333;-0,583333;1;;0;;;1;0;716;1075;0;7;"IBR-DY-33";"Doménech 2003";"DavidYoon";;"4/21/2022";"Spain";;1
13458;"Muchamiel";;;38,413611;-0,445556;1;;0;;;1;0;716;1248;0;10;"IBR-DY-34";"Doménech 2003";"DavidYoon";;"4/21/2022";"Spain";;1
13459;"Fontcalent";;;38,352306;-0,590386;0;;0;;;1;0;711;719;0;1;"IBR-DY-35";"Doménech 2003";"DavidYoon";;"4/21/2022";"Spain";;1
13460;"province of Alacant";;;38,5;-0,5;1;;0;1877;1877;0;1;699;742;0;46;"IBR-DY-36";"Codera 1877";"DavidYoon";"Codera reported that buyer had obtained 46 coins from a larger hoard, of which he described 14 or 15.";"4/21/2022";"Spain";;1
13461;"Castillo del Río (Aspe)";;;38,353131;-0,732906;0;;0;;;1;0;-350;1236;0;10;"IBR-DY-37";"Doménech 2003";"DavidYoon";"Stray finds include 10 described coins plus an unspecified number of Late Roman coins";"4/21/2022";"Spain";;1
13463;"El Piélago, Cimanes de la Vega";;;42,117222;-5,599444;0;;0;;;1;0;713;714;0;1;"IBR-DY-39";"Regueras and Rodríguez 2017";"DavidYoon";;"4/21/2022";"Spain";;1
13464;"El Frare, Crevillent";;;38,28;-0,795;1;;0;;;1;0;716;1350;0;51;"IBR-DY-40";"Doménech 2003";"DavidYoon";;"4/21/2022";"Spain";;1
13465;"L'Arquet, Crevillent";;;38,241;-0,792;1;;0;;;1;0;253;800;0;6;"IBR-DY-41";"Doménech 2003";"DavidYoon";;"4/21/2022";"Spain";;1
13466;"Orihuela";;;38,085556;-0,946944;1;;0;;;1;0;705;1142;0;40;"IBR-DY-42";"Doménech 2003";"DavidYoon";;"4/21/2022";"Spain";;1
13467;"Baena";;;37,616667;-4,316667;1;;0;1924;1924;0;1;698;754;0;351;"IBR-DY-43";"Martín Escudero 2005";"DavidYoon";;"4/21/2022";"Spain";;1
13468;"Finca la Marquesa (Almoradí)";;;38,109722;-0,789444;0;;0;1974;1974;0;1;720;1036;0;246;"IBR-DY-44";"Doménech 2003";"DavidYoon";"Hoard of 246 coins, all post-941 except one";"4/21/2022";"Spain";;1
13469;"Catedral de Santa María, Vitoria";;;42,850689;-2,672431;0;;1;1997;2009;0;0;717;717;0;512;"IBR-DY-45";"Doménech 2013";"DavidYoon";"Large excavation with 1 undated Late Roman coin, 1 early Islamic coin, and 510 later Islamic/medieval/modern coins";"4/21/2022";"Spain";;1
13470;"Alcornocosa (Villaviciosa, Córdoba)";;;37,9933;-5,22839;1;;0;;;0;1;705;817;0;1361;"IBR-DY-46";"Peña and Vega 2007";"DavidYoon";"Large hoard of unknown size, probably much larger than the 1361 coins in the Museo Arqueológico de Córdoba thought to come from it; only 6 of the known coins date before 754";"4/21/2022";"Spain";;1
13471;"Badajoz";;;38,880278;-6,975278;2;;1;;;1;0;601;603;0;1;"IBR-AK-1";"Pliego 2009";;;"4/21/2022";"Spain";;1
13472;"S. Vincens de Obiols, Berga, Barcelona";;;42,061214;1,866354;0;;1;1960;1960;1;0;687;702;0;1;"IBR-AK-200";"Pliego 2009";"AndrewKurt";;"4/21/2022";"Spain";;1
13482;"Boca do Rio Hoard";256027;"Boca do Rio";37,06625675;-8,80977508;0;"Boca do Rio";0;1933;193;0;1;378;395;0;284;;"Conejo Delgado, N. (2020): ""El tesoro de la villa romana de Boca do Rio (Vila do Bispo, Algarve, Portugal): 90 años después de su descubrimiento"" CUPAUAM, 46, 249-271. _x000D_
_x000D_
https://doi.org/10.15366/cupauam2020.46.010";"ccvdenoe129@gmail.com";"Hoard discovered inside an amphora (Beltran 72) and consisting of at least 1,000 coins, of which only 284 are known today. ";"5/21/2022";"Portugal";;1
13483;"Freiria I Hoard";256173;"Freiria";38,72119535;-9,32345295;0;"Roman villa of Freiria";1;1995;1997;0;1;260;395;0;69;;"Cardoso, G. (1995-1997): ""Um tesouro monetário do Baixo Império na villa de Freiria (Cascais)"", O Arqueologo Português, 4, 13/14, 393-413";"ccvdenoe129@gmail.com";;"5/21/2022";"Portugal";;1
13484;"Rabaçal Hoard";687529965;"Rabaçal Roman villa";40,03909246;-8,45777746;0;"Rabaçal Roman villa Hoard";1;1990;2000;0;1;270;340;0;13;;"Pereira, I., Pessoa, M., Silva, T. (2012): As moedas. Villa romana do Rabaçal. 25 anos de escavaçoes arqueologicas. 1984-2010. Penela. Câmara Municipal de Penela. ";"ccvdenoe129@gmail.com";"The hoard also includes an imitation Divo Cladius type (RIC V-I no. 261). ";"5/21/2022";"Portugal";;1
13485;"El Saucedo Hoard";;"El Saucedo roman villa";39,948701;-4,881577;;"El Saucedo Roman Villa";1;1990;;0;1;270;395;0;97;;"Cabello Briones, A.M. (2008): Moneda e historia en tierras de Talavera de la Reina: Los hallazgos monetarios del yacimiento de El Saucedo (Talavera la Nueva, Toledo), 202-204.";"ccvdenoe129@gmail.com";"Hoard hidden in the peristyle of the villa after its respective abandonment. The set also includes an imitation of the Divo Claudius type (RIC V-I no. 261) and a radiate of Diocletian issued at the mint of Alexandria (RIC VI no. 46a).";"5/21/2022";"Spain";;1
13486;"El Saucedo Roman Villa";;"El Saucedo Roman Villa ";39,948701;-4,881577;;"El Saucedo Roman Villa";1;;;0;0;698;710;0;1;;"Cabello Briones, A.M. (2008): Moneda e  historia en tierras de Talavera de la Reina: Los hallazgos monetarios del Yacimiento de El Saucedo (Talavera la Nueva, Toledo), p. 181. ";"ccvdenoe129@gmail.com";"Tremise of Witiza discovered in the collapse of an estancia where vessels and evidence of an oil press were found. ";"5/21/2022";"Spain";;1
13487;"El Saucedo roman villa";;"El Saucedo roman villa";39,948701;-4,881577;;"El Saucedo Roman Villa";0;;;1;0;586;601;0;1;;"Cabello Briones, A.M. (2008): Moneda e historia en tierras de Talavera de la Reina: Los hallazgos monetarios del yacimiento de El Saucedo (Talavera la Nueva, Toledo), p. 181. ";"ccvdenoe129@gmail.com";"Isolated finding of a Recaredo tremis";"5/21/2022";"Spain";;1
13488;"Senhora da Luz, Lagos";256443;"Senhora da Luz";37,086197;-8,729764;0;;0;;;1;0;379;395;0;1;;"Santos, M.L.E.V.A. (1971): Arqueologia romana do Algarve,  p. 111.";"ccvdenoe129@gmail.com";;"5/21/2022";"Portugal";;1
13489;"Silves";256451;"Silves";37,18682;-8,438535;0;"Silves";0;;;1;0;402;403;0;1;;"Santos, M.L.E.V.A. (1972): Arqueologia romana do Algarve,  p. 102.";"ccvdenoe129@gmail.com";;"5/21/2022";"Portugal";;1
13490;"Quinta do Marim Hoard";256391;"Quinta do Marim";37,040786;-7,81402;0;"Quinta do Marim Hoard";0;1786;1786;1;0;395;423;0;100;;"Conejo Delgado, N. (2019): Economia monetaria de las áreas rurales de la Lusitania romana, p. 409-410.";"ccvdenoe129@gmail.com";"Hoard discovered by a worker while building a fence near the Roman villa of Quinta do Marim";"5/21/2022";"Portugal";;1
13491;"La Sevillana roman villa Hoard";;"La Sevillama roman villa";38,9751;-5,2701;;"La Sevillana roman villa";1;1991;1991;0;1;378;395;0;69;;"Aguilar Saez, A.; Guichard, P. (1993): Villas romaines d'Estrémadure: Doña Maria, La Sevillana et leur environnement, 191-193";"ccvdenoe129@gmail.com";;"5/22/2022";"Spain";;1
13492;"Parreitas Roman villa";416019001;"Parreitas Roman villa";39,5755135;-9,0256615;0;"Parreita Roman Villa";1;1980;1989;0;0;155;395;0;91;;"Ruivo, J. (2008): ""As moedas da villa romana de Parreitas"", in Barbosa, P.G. (ed.), A regiao de Alcobaça na época romana. A estaçao arqueologica de Parreitas (Barrio), 62-77";"ccvdenoe129@gmail.com";"The coins of the High Empire correspond to a denarius of Antoninus Pius (RIC III 249), 2 sestertii of Gallienus (RIC V-I 215), 9 antoninians of Gallienus (RIC V-I 227, 236, 256, 41, 283, 181, 109), 4 antoninians of Claudius II (RIC V-I 45, 98, 104), 10 imitations of the Divo Claudius type (RIC V-I 261, 266), 4 antoninians of the Gallic Empire (RIC V-I 86-90, 75-79), An antoninian of Probus (RIC V-II 255-257) and two illegible antoninians. ";"5/29/2022";"Portugal";;1
13493;"Montinho das Laranjeira Roman villa";256311;"Montinho das Laranjeiras";37,40452405;-7,46049359;0;"Montinho das Laranjeiras roman villa";1;1980;1990;0;0;161;383;0;13;;"Conejo Delgado, N. (2019): Economía monetaria de las áreas rurales de la Lusitania romana, 644-646";"ccvdenoe129@gmail.com";"The coins of the High Empire are composed of An ace of Faustina II (RIC III 1655), two illegible aces, three antoninians of Gallienus (RIC V-I 156, 163), an antoninian of CLaudius II (RIC V-I 212) and an AE3 of Constantine I of the type Victoriae Laet PP - Vot Pr without mintmark. ";"5/29/2022";"Portugal";;1
13494;"Milreu Roman Villa";256299;"Milreu";37,095164;-7,904177;0;"Milreu Roman villa";1;1970;2006;0;0;-100;392;0;87;;"Teichner, F. (1997): ""Die römischen villen von Milreu (Algarve/Portugal): Ein beitrag zur romanisierung der südlichn provinz Lusitania"", Madrider Mitteillungen, 38, 106-162";"ccvdenoe129@gmail.com";"The coins of the High Empire are composed of a lead unit from the mint of Ossonoba (Faro, Portugal) ( CNH 4); a dupondio of Tiberius minted in Augusta Emerita (Merida, Badajoz) (RPC 31-32), a Hispanic imitation as of Claudius I, a dupondio of Domitian impossible to catalogue, an as of Domitian of the year 86 (RIC I 35), a quadrant of Domitian of the years 81-96 (RIC I 434), an as of the first century AD. illegible; a denarius of Trajan minted in Rome between 103-111 (RIC 118), a denarius of Antoninus Pius minted in Rome in 156-157 (RIC 259), a denarius of Marcus Aurelius minted in Rome in 161-180 (RIC 880), a dupond of Faustina II that could not be catalogued, an as and a dupond of the 2nd century that could not be catalogued, a sestertius of Alexander Severus that could not be catalogued, a sestertius of Philip I (RIC 168a), a sestertius of Volusianus (RIC 246), a sestertius of Gallienus (RIC 209), 6 antoninians of Gallienus (RIC V-I 157, 159, 236, 176, 181, 283), two antoninians of Salonina (RIC V-I 32, 16), 3 antoninians of Claudius II (RIC V-I 14, 91, 109), 3 unreadable antoninians, 7 imitation antoninians of the type Divo Claudius (RIC V-I 261), an antoninian of Postumus (RIC 54), one of Tetricus I (IC 56), an antoninian of Diocletian ( RIC 47), an antoninian of Maximian ( RIC 510a), an ae3 of Licinius I of the type Iovi Conservatori ( RIC 28-30), an ae3 of Constantine I of the type Soli Invito Comiti of Arelate (RIC 98), an ae3 of Constantine of the type Providentiae Avgg of Treveri (RIC 509), an ae3 of Constantine I of the type Sarmatia Devicta of Sirmione (RIC 48) and an AE3 of the type Divo Constantinus of the mint of Rome (RIC 105). ";"5/29/2022";"Portugal";;1
13497;"Centum Cellas";236368;"Belmonte";40,35852;-7,351366;0;"Centum Cellas monument";0;1930;1980;1;0;395;423;0;1;;"Castro Hipolito, M. (1960-1961): ""Dos tesouros de moedas romanas em Portugal"" Conimbriga, 2-3, 63.";"ccvdenoe129@gmail.com";;"6/9/2022";"Portugal";;1
13516;"Rabaçal Roman villa";687529965;"Rabaçal Roman villa";40,03909246;-8,45777746;0;"Rabaçal Roman villa ";1;1984;210;0;0;14;435;0;358;;"Pereira, I., Pessoa, M., Silva, T. (2012):As moedas. Villa romana do Rabaçal. 25 anos de escavaçoes arqueologicas 1984-2010. Penela. ";"ccvdenoe129@gmail.com";"Coins from different excavation campaigns. Coins minted before 330 are a total of 66 pieces. ";"6/12/2022";"Portugal";;1
13573;"Torre de Palma villa";256478;"Torre de Palma";39,0618542;-7,48868277;0;"Torre de Palma Villa";1;1940;2000;0;0;-90;395;0;1413;;"Maloney, S. and Hale, J.R. (1996): ""The villa of Torre de Palma (Alto Alentejo)"", JRA, 9, pp. 275-294._x000D_
Bost, J.-P. (2000): ""As moedas"", in Lancha, J. and André, P. (dir.): Corpus dos Mosaicos Romanos de Portugal: Torre de Palma. Lisboa. MNA, pp. 72-78_x000D_
Conejo, N. (2019): Economía monetaria de las áreas rurales de la Lusitania romana. Tesis doctoral Inédita. Universidad de Sevilla-Universidad de Lisboa, pp. 701-724";"ccvdenoe129@gmail.com";"Excavations have uncovered a large group of isolated coins, 497 of which date from the 1st century BC to the mid-4th century AD. I BC to the mid-4th century AD. ";"7/18/2022";"Portugal";;1
13958;"CÓRDOBA 2015 (CHRE-17740)";;;37,90074498;-4,7931017;;;0;2015;2015;0;1;-200;378;0;13;"CHRE-17740";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 393-394; no. 277; Serrano Hernández, A. - 2017 - Los secretos de un tesorillo en una villa tardorromana";"CHRE";"//  Discovery comment: During rescue excavations to change the utility of an edifice.//  Archaeology site comment: Area 9, possibly a room.";"10/23/2022";"Spain";;4
13960;"FUENTE ÁLAMO (CHRE-17883)";;;37,41736571;-4,72520215;;;0;2013;2013;0;1;393;395;0;200;"CHRE-17883";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 610";"CHRE";;"10/23/2022";"Spain";;4
13961;"LAS HURDES (CHRE-17894)";;;40,43696912;-6,29064917;;;0;2014;2015;0;1;364;423;0;300;"CHRE-17894";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 612; Martínez Chico, D. - 2015 - Un bronce galo de los rutenos con leyenda TATINOS en un tesoro tardorromano de mayorinas. Un dilatado ejemplo de perduración de numerario antiguo: 41-44";"CHRE";;"10/23/2022";"Spain";;4
13981;"SANTIBÁÑEZ DE LA SIERRA (CHRE-7374)";;;40,494327;-5,914926;;;0;2007;2007;0;1;393;423;0;1;"CHRE-7374";"//  Sangredo San Eustagquio, L. - 2007 - La circulación de la moneda de oro en la Meseta Norte en la Antigüedad: 147";"CHRE";;"10/23/2022";"Spain";;4
14021;"LOS CIPRESES (CHRE-17723)";;;38,45940259;-1,32479479;;;0;2009;2009;0;1;320;378;0;52;"CHRE-17723";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 413-415; no. 292; Arias Ferrer, L., Antolinos Marín, J.A. and Noguera Celdrán, J.M. - 2011 - Un conjunto numismático de época bajoimperial procedente de la villa de “Los Cipreses”: 77-109";"CHRE";"Find spot comment: The villa of Los Cipreses sits at an altitude of 475 m on a wide river terrace formed by deposits of clay and alluvium corresponding to the fertile plain of El Prado, near Jumilla, highlighting among the water resources the Rambla del Judío, which runs along just 700 m west of the settlement.//  Archaeology site comment: The rooms located on the northeast sector of the domestic area of the villa, 8 rooms, 3 of them paved with mosaics of opus tessellatum.";"10/23/2022";"Spain";;4
14022;"CERRO DE LA CASA DE LA CONDESA (CHRE-17769)";;;36,50629721;-4,67646564;;;0;;2007;0;1;337;395;0;73;"CHRE-17769";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 429-431; no. 303; García Carretero, J.R., Martín Ruiz, J.A. and Carcedo Rozada, M. - 2010 - Tesorillo monetario de época bajoimperial del Cerro de la Casa de la Condesa (Mijas, Málaga)";"CHRE";"Find spot comment: This elevation is located to the east of the town of La Cala de Mijas, north of the current coastal highway and along the left bank of the mouth of the Realenga stream. Next to it runs the La Cala stream, which forms a fertile river valley at the foot of the westernmost foothills of the Sierra de Mijas.//  Discovery comment: During the levelling of the area till the natural rock. The coins appeared on an area of 1sqm. Most likely, more coins have disappeared in the soil excavated by the machine.";"10/23/2022";"Spain";;4
14023;"VALE DO MOURO (CHRE-17928)";;;40,85438525;-7,19222033;;;0;2007;2007;0;1;260;395;0;4600;"CHRE-17928";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 623-624";"CHRE";"Find spot comment: Roman villa";"10/23/2022";"Portugal";;4
14038;"CONIMBRIGA 2003-2004 (CHRE-3634)";;;40,09934387;-8,49544207;;;0;2003;2004;0;1;254;361;0;19;"CHRE-3634";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 349-350; no. 249bis; Ruivo, J. da S. - 2006 - Conjunto monetário tardo-romano da casa do mediano absidado (Conimbriga): 301-309";"CHRE";"//  Archaeology site comment: The house with the median apsis located west of the Conimbriga forum.";"10/23/2022";"Portugal";;4
14082;"MONTE MOZINHO 2004 (CHRE-17659)";;;41,1471;-8,3107;;;0;2004;2004;0;1;268;425;0;1498;"CHRE-17659";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 596-601; no. 409; Ferreira, H.P. - 2017 - Um Tesouro Monetário Baixo-Imperial do Castro do Monte Mozinho (Penafiel)";"CHRE";"//  Archaeology site comment: The hoard was found in a corner of a quadrangular house, on a stratigraphic level associated with fire and overturn, which seems to indicate that it would be hidden somewhere near the roof.";"10/23/2022";"Portugal";;4
14083;"CASTRO DE MONTEALEGRE (CHRE-17720)";;;42,29324141;-8,67028161;;;0;2002;2002;0;1;337;361;0;0;"CHRE-17720";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 389; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 103";"CHRE";"//  Discovery comment: During the construction of the motorway.";"10/23/2022";"Spain";;4
14084;"TOSSAL DE LA BASSES (CHRE-17855)";;;38,36581731;-0,44464899;;;0;2005;2005;0;1;319;408;0;77;"CHRE-17855";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 394; Garrigós Albert, I. - 2016 - Un tresoret tardoromà al Tossal de les Basses (Alacant): 245-264";"CHRE";"//  Archaeology site comment: TB’05, sector 7, UE 15, late Roman villa.";"10/23/2022";"Spain";;4
